stress_q1,stress_q2,stress_q3,stress_q4,stress_q5,scws,income,investment,country,std_income,std_investment
10,9,10,9,8,31,2.3217772941358685,4.8783462403555,Country A,NA,NA
7,3,5,4,7,45,11.533131678789644,4.42104543732078,Country A,NA,NA
10,8,10,9,8,38,10.692473281221734,7.008795476699186,Country A,NA,NA
4,2,1,3,5,55,21.364649069544605,13.870032451939869,Country A,NA,NA
3,4,0,2,5,47,19.189284759943853,11.40958816572644,Country A,NA,NA
5,6,10,6,4,47,9.689395328999225,3.7912238887023433,Country A,NA,NA
-0,2,2,2,1,47,19.486993546124513,10.453009121720392,Country A,NA,NA
3,4,5,3,1,45,10.984549938459939,3.283341213022444,Country A,NA,NA
10,10,10,10,10,31,6.467064592489482,4.891202638336255,Country A,NA,NA
2,4,3,5,2,56,12.249683236857546,6.8304273282923305,Country A,NA,NA
6,10,9,5,7,38,12.527116893462267,7.087640676455256,Country A,NA,NA
1,3,4,-0,1,54,19.920162896470437,8.455952521873103,Country A,NA,NA
3,0,5,7,2,47,19.19063308610542,11.50987072259693,Country A,NA,NA
8,5,7,4,7,34,13.782080119168995,6.363634754756972,Country A,NA,NA
1,5,0,6,4,56,23.401285474450958,14.370469192767908,Country A,NA,NA
5,5,6,4,6,36,15.684649152853709,4.102783191895562,Country A,NA,NA
9,7,9,6,5,41,11.008435629026675,3.722285462067003,Country A,NA,NA
5,9,5,6,5,47,18.623724071936987,10.219804685733994,Country A,NA,NA
1,2,3,3,1,48,13.481392844895975,7.180164878628695,Country A,NA,NA
-0,3,1,5,2,56,23.472046378222302,12.433044643574743,Country A,NA,NA
1,6,4,2,2,44,24.52055267849271,10.345449661797556,Country A,NA,NA
6,4,2,5,3,45,16.19097345268489,7.401236853907037,Country A,NA,NA
7,3,8,6,5,45,21.289598936897534,8.93406598403314,Country A,NA,NA
6,7,7,6,7,52,17.762670816421274,11.938504345258641,Country A,NA,NA
3,4,4,3,3,47,19.506384424640494,9.045197428501375,Country A,NA,NA
8,4,6,5,9,47,8.120387412084678,3.0669701157457383,Country A,NA,NA
10,10,7,8,10,28,3.9405791977083666,1.6001666753630666,Country A,NA,NA
5,5,5,2,7,37,12.162832910899189,6.517665462271842,Country A,NA,NA
4,1,1,3,1,54,14.183678420180449,7.745235364283236,Country A,NA,NA
2,3,5,5,5,45,15.924903229301956,6.993029402965749,Country A,NA,NA
5,5,5,3,3,38,13.78870729056489,5.277370816533443,Country A,NA,NA
2,4,5,5,4,53,14.613386580691428,6.451381294262233,Country A,NA,NA
6,6,2,2,3,32,9.353954152535227,4.156609788890888,Country A,NA,NA
3,1,6,5,2,49,15.547167562697277,4.840050280574561,Country A,NA,NA
-0,5,0,4,1,53,18.601250647935228,8.151850290150815,Country A,NA,NA
5,4,3,7,4,49,14.378650142737389,5.630915275316627,Country A,NA,NA
4,3,1,2,-0,45,17.554110818303236,7.165807853336172,Country A,NA,NA
7,10,8,8,8,38,13.14691513636265,7.0832898084991,Country A,NA,NA
7,7,5,5,6,37,9.018811090391267,4.872506181262526,Country A,NA,NA
4,2,5,0,0,39,9.971677641688187,4.210297451045011,Country A,NA,NA
4,2,2,4,0,47,16.5446390967582,8.858031596140151,Country A,NA,NA
6,5,6,7,6,36,8.644628542918978,0.8877540069995176,Country A,NA,NA
3,5,4,3,3,49,25.3410884703406,9.035071310794244,Country A,NA,NA
3,4,2,5,4,45,20.99207817177894,6.696935766676795,Country A,NA,NA
4,3,7,5,6,48,19.174488406550882,7.808225509596352,Country A,NA,NA
7,5,8,5,6,39,10.562189811143138,4.576926279712779,Country A,NA,NA
8,8,10,10,7,30,10.106117782537064,7.25250280701483,Country A,NA,NA
9,9,5,9,8,31,8.225692173742528,1.636579934928422,Country A,NA,NA
8,5,9,5,9,42,11.646157668262267,9.009610204851288,Country A,NA,NA
5,6,5,8,5,51,11.567963472394448,3.890410304588812,Country A,NA,NA
7,5,8,8,9,37,6.413212252071304,8.069484678625773,Country A,NA,NA
4,4,1,3,6,56,17.87848811712935,7.7737714720581526,Country A,NA,NA
6,2,6,8,5,45,8.015721620944184,6.686273468841781,Country A,NA,NA
6,8,7,7,5,49,10.826616071233413,4.335579265669024,Country A,NA,NA
2,-0,2,2,1,59,27.90109258406889,13.022499726465341,Country A,NA,NA
8,5,6,7,5,46,25.981621246455205,15.17501930041846,Country A,NA,NA
3,5,2,5,4,45,17.601188968513114,8.314522129472952,Country A,NA,NA
6,7,3,6,8,37,8.052809988495998,3.5744510684106308,Country A,NA,NA
7,6,3,8,9,40,6.000134156353859,3.529186369544025,Country A,NA,NA
8,4,9,4,5,40,12.234963568172816,4.472310842891595,Country A,NA,NA
5,1,3,6,3,44,14.72596756819977,6.662238150548816,Country A,NA,NA
6,2,5,6,2,46,14.637665235609836,10.639816538960204,Country A,NA,NA
5,7,4,7,3,50,21.184425880855784,7.407413383006615,Country A,NA,NA
6,6,7,7,6,38,16.230316442306993,5.601169986174739,Country A,NA,NA
5,4,5,3,1,42,5.808051328409997,4.452254587949813,Country A,NA,NA
10,8,10,10,10,39,11.108182005640575,4.484195961045925,Country A,NA,NA
0,0,0,0,0,60,27.54865810859436,8.587493688582931,Country A,NA,NA
6,8,6,4,5,35,3.9187817717892983,1.673709852443376,Country A,NA,NA
9,10,10,8,9,44,10.395237786951466,7.366276662695669,Country A,NA,NA
7,4,9,9,7,37,19.620062981189438,8.550742986810317,Country A,NA,NA
7,7,9,5,2,42,12.573668079431046,6.627313460164347,Country A,NA,NA
3,4,7,7,6,50,24.57493578604599,8.973565145273783,Country A,NA,NA
5,6,2,4,6,42,17.071506359810506,9.189520205491256,Country A,NA,NA
5,5,5,6,5,46,13.468225470863871,4.195971345883041,Country A,NA,NA
6,6,5,5,4,45,9.391791002940273,4.698912451556103,Country A,NA,NA
7,5,6,4,6,45,22.23888744880854,6.876953618691614,Country A,NA,NA
3,3,6,4,1,51,21.926885384421958,10.388525966622128,Country A,NA,NA
5,6,3,3,6,53,16.998260196999816,7.929608887605392,Country A,NA,NA
7,4,0,10,6,43,8.292056994924867,8.282316260176078,Country A,NA,NA
4,2,5,5,4,52,24.21788269954837,13.336902352613494,Country A,NA,NA
9,9,6,10,6,43,7.846965769662316,6.278876621581005,Country A,NA,NA
0,-0,2,0,-0,54,22.43526754657445,9.538216789075353,Country A,NA,NA
8,7,9,7,7,39,19.579444673524538,8.399500020573065,Country A,NA,NA
6,6,3,3,3,46,21.613536258095152,8.189371938933492,Country A,NA,NA
5,5,4,5,7,38,15.419893662641366,8.037600591928792,Country A,NA,NA
7,4,3,7,7,41,4.431485840447502,1.2782504120275116,Country A,NA,NA
4,3,2,3,1,45,17.78298509659263,10.54055202949808,Country A,NA,NA
10,9,5,10,10,34,9.865390973400622,6.563446721620577,Country A,NA,NA
5,5,5,1,1,45,21.99966705199286,9.783574895585883,Country A,NA,NA
9,6,8,7,10,36,6.8662692140659924,4.345373659817035,Country A,NA,NA
3,2,5,2,3,46,20.720813170807315,9.55707490889936,Country A,NA,NA
3,6,6,6,2,36,3.8329217889222296,0.3593975442202684,Country A,NA,NA
6,7,5,6,10,36,20.890504348537537,11.386314710875393,Country A,NA,NA
9,8,8,8,9,38,15.245821868774476,4.2730389139550216,Country A,NA,NA
2,5,3,3,2,38,20.135245321990546,7.906282032938122,Country A,NA,NA
7,4,6,7,7,46,11.130250597978904,8.32863968020047,Country A,NA,NA
2,1,2,2,-0,57,29.12384525487456,10.371389764570779,Country A,NA,NA
4,4,3,3,5,42,17.98990021964714,6.677072484846007,Country A,NA,NA
9,5,10,10,8,40,10.364408764510522,4.606221250026631,Country A,NA,NA
8,8,6,8,8,35,1.9122118758895432,4.242761524563727,Country A,NA,NA
4,0,4,7,6,52,18.230151706067183,6.111707747257306,Country A,NA,NA
10,10,10,10,10,32,12.28526949189509,6.8412423282260475,Country A,NA,NA
0,1,0,0,0,56,24.575640236927274,11.431443995194082,Country A,NA,NA
6,8,8,9,8,21,8.518267505721791,2.9621173661835964,Country A,NA,NA
3,5,8,6,10,41,11.87645889629487,4.902837676418177,Country A,NA,NA
4,2,7,6,5,40,20.902607938912674,5.356266137271394,Country A,NA,NA
0,0,3,0,0,60,29.47649932019819,13.52811762410675,Country A,NA,NA
3,6,5,6,5,52,18.92442390924675,9.201819783555774,Country A,NA,NA
1,1,2,0,1,55,26.15637303734311,14.490047479543932,Country A,NA,NA
5,5,3,4,2,37,8.824684853788668,3.544679805396588,Country A,NA,NA
5,5,5,4,4,49,24.005856164886406,10.827579444173631,Country A,NA,NA
5,7,4,4,7,47,15.407065722763027,7.523232802395744,Country A,NA,NA
3,6,1,4,7,44,19.638424734758885,11.068563440485075,Country A,NA,NA
8,9,10,7,10,42,14.570072360679422,8.390709746114894,Country A,NA,NA
8,9,9,7,7,43,8.588502169046057,5.355675970389958,Country A,NA,NA
7,9,9,5,7,49,17.938968625708164,10.176101308071564,Country A,NA,NA
5,3,4,4,4,49,16.59061073447912,8.663511552538187,Country A,NA,NA
7,8,10,10,8,47,8.201361660584631,6.27110065669564,Country A,NA,NA
6,2,7,9,9,43,21.41912889197392,10.101749940779472,Country A,NA,NA
5,3,5,4,4,49,15.345165034386257,4.102836448123406,Country A,NA,NA
2,5,9,4,4,44,16.629111286238945,7.023094976726576,Country A,NA,NA
8,7,8,6,6,33,10.861959062119707,6.007204120057469,Country A,NA,NA
6,8,7,8,8,44,13.478279912001593,5.539029747568174,Country A,NA,NA
5,8,6,9,3,37,10.608510508518977,3.8261545933228414,Country A,NA,NA
9,6,6,10,9,44,13.634877077831613,5.771000581135633,Country A,NA,NA
5,4,3,5,4,47,16.102003291399797,9.359664142091223,Country A,NA,NA
9,9,4,9,9,39,4.4997646670044205,2.4563146808009906,Country A,NA,NA
9,10,9,7,8,37,13.40113802788743,6.427626399048329,Country A,NA,NA
2,2,3,4,6,52,21.93171914613147,9.659896179807507,Country A,NA,NA
8,6,6,3,7,43,22.12404649639228,10.346198765699327,Country A,NA,NA
2,3,3,0,4,39,21.622451409516117,6.849986052040626,Country A,NA,NA
2,3,0,4,2,51,22.353231427476132,8.672140428359297,Country A,NA,NA
5,6,1,5,3,40,11.80460035368487,8.289371432117683,Country A,NA,NA
1,2,5,-0,1,47,21.084791475301852,6.527948030912415,Country A,NA,NA
2,0,3,2,3,50,23.28677200571873,6.665878578283097,Country A,NA,NA
1,3,3,2,1,55,24.58038358862212,11.59920105370285,Country A,NA,NA
3,6,5,3,6,52,18.838794302422002,6.962236493828881,Country A,NA,NA
8,4,6,6,3,38,5.257672170144303,2.0621743341075724,Country A,NA,NA
1,1,0,1,2,51,22.754146620424272,10.183641901782382,Country A,NA,NA
3,5,4,7,4,40,11.17727321721049,2.123531602506473,Country A,NA,NA
7,10,10,6,8,36,3.8305599120588205,3.295062247504662,Country A,NA,NA
7,8,2,5,7,34,11.345676418787132,3.2390049208776905,Country A,NA,NA
10,10,8,8,9,25,7.584638018830228,4.377617102693242,Country A,NA,NA
7,9,5,6,8,40,12.857095491042923,8.472847045811445,Country A,NA,NA
6,8,3,9,7,35,16.21313905592044,7.96594738313,Country A,NA,NA
8,7,7,7,7,36,13.209929553772108,7.715805039487744,Country A,NA,NA
8,9,10,10,7,37,5.717290402872406,-0.7881775762761745,Country A,NA,NA
7,8,3,8,6,36,13.912932980881472,2.3336208100292755,Country A,NA,NA
2,6,5,3,6,43,21.64756856461055,9.670285361230599,Country A,NA,NA
5,3,3,4,2,52,17.323993247864347,7.613105520594199,Country A,NA,NA
6,7,4,9,8,40,12.289004217608078,4.870782508613781,Country A,NA,NA
5,10,5,7,7,50,16.675543316341788,10.708172968760577,Country A,NA,NA
9,8,5,9,9,39,6.643766391555484,5.164770365087641,Country A,NA,NA
7,1,5,7,4,41,7.809474013916011,1.4904839529554774,Country A,NA,NA
5,3,3,3,2,47,15.85137095743228,6.546889703286032,Country A,NA,NA
10,10,10,10,10,46,11.066785410752505,8.062819101590508,Country A,NA,NA
8,5,6,7,8,40,6.315725503829595,2.7574778846532544,Country A,NA,NA
5,8,8,8,6,46,12.968612236961054,7.773746120461102,Country A,NA,NA
4,5,2,5,5,36,12.749499736751694,2.6415414978872924,Country A,NA,NA
6,3,3,5,5,35,17.903305245628637,4.928213648948909,Country A,NA,NA
-0,1,0,0,0,56,19.249192409926714,8.893926595807354,Country A,NA,NA
5,6,4,7,7,46,13.123395377478625,2.7802694192747968,Country A,NA,NA
3,3,1,2,2,52,24.321268467251336,10.732995238594,Country A,NA,NA
4,3,6,7,2,55,13.259727680370736,8.122650797001969,Country A,NA,NA
9,8,10,9,9,30,0.8968710355636489,3.4867044631961512,Country A,NA,NA
8,10,8,10,10,40,3.8015983221219365,1.276256375389024,Country A,NA,NA
6,6,5,4,6,44,16.61857875826296,5.847178654190997,Country A,NA,NA
4,3,4,4,3,50,27.873889282812648,9.591993858045589,Country A,NA,NA
5,8,5,9,5,37,8.69830841613614,3.5547279009437593,Country A,NA,NA
6,5,6,6,5,39,16.464048114523237,3.8183673709308,Country A,NA,NA
7,8,10,8,10,32,12.225535162037938,6.06506001962319,Country A,NA,NA
7,7,9,7,8,47,11.680493649335006,6.15016611388182,Country A,NA,NA
9,10,10,7,10,38,10.886304366756374,8.210911720278293,Country A,NA,NA
8,9,9,8,10,46,8.310698115085605,9.219169773204705,Country A,NA,NA
6,8,5,5,8,47,12.45852224614243,8.493268524239877,Country A,NA,NA
6,7,4,6,7,33,15.32097216594134,8.645334553849533,Country A,NA,NA
5,6,3,6,5,46,6.181398804477288,2.4783424252923147,Country A,NA,NA
0,3,2,0,1,51,21.146602884373586,11.527371475745475,Country A,NA,NA
7,3,10,4,6,43,16.56623392711587,8.131859919925173,Country A,NA,NA
9,10,8,5,6,39,13.58087482723589,5.631005041304675,Country A,NA,NA
4,6,5,5,5,35,4.447787316754219,-1.3900705775390811,Country A,NA,NA
5,4,1,6,2,54,16.927214508388325,7.262065644418693,Country A,NA,NA
3,4,2,3,4,45,20.27193833421444,6.2726465773400335,Country A,NA,NA
9,8,6,7,8,36,10.782865158967278,4.232070858541873,Country A,NA,NA
7,3,4,5,4,46,15.29253566902801,6.774656614712604,Country A,NA,NA
3,4,5,3,3,44,19.76613641887841,10.284248296294537,Country A,NA,NA
6,6,1,8,10,52,19.84641251211009,7.96626032437878,Country A,NA,NA
3,-0,6,4,4,49,16.06188902406437,5.936891555494207,Country A,NA,NA
6,6,5,3,5,46,9.636798067610766,4.67643429701568,Country A,NA,NA
4,4,2,5,5,46,16.661730795128477,6.678043084078563,Country A,NA,NA
7,6,7,8,6,32,13.206313132025066,5.811819585446013,Country A,NA,NA
6,8,6,7,7,34,10.988212772478043,2.858030624241091,Country A,NA,NA
9,10,7,10,6,39,8.106510405153339,7.32411754160355,Country A,NA,NA
8,5,6,7,8,48,15.41041409603689,11.1866256414793,Country A,NA,NA
6,8,4,8,4,52,13.450295457224767,8.843054035018671,Country A,NA,NA
1,2,1,1,1,47,16.678206093201382,4.436354946003446,Country A,NA,NA
10,10,9,6,10,52,9.37730038007024,8.537817184704853,Country A,NA,NA
7,10,7,9,10,28,12.073498694504377,6.1939724129822125,Country A,NA,NA
5,4,3,1,8,39,10.784703684570218,6.341254130559148,Country A,NA,NA
5,4,4,8,5,39,10.112141900921786,1.9092291504279046,Country A,NA,NA
4,6,3,5,4,50,13.68268809194447,6.9322604598373925,Country A,NA,NA
3,1,6,6,2,37,4.753307748134338,1.9750513814783988,Country A,NA,NA
3,4,4,5,-0,60,21.869124232348028,12.974227541136935,Country A,NA,NA
7,5,10,6,7,33,8.705492270161164,3.957943958932166,Country A,NA,NA
3,5,5,0,6,57,16.025215396782507,7.49752043605148,Country A,NA,NA
5,6,6,7,5,51,10.830142879945386,5.685954083085574,Country A,NA,NA
4,4,1,2,3,40,14.791913988248478,4.64265403068187,Country A,NA,NA
-0,2,2,1,2,50,21.754620746575778,10.485741580056784,Country A,NA,NA
7,10,7,7,6,38,17.12051264571757,8.226156121134963,Country A,NA,NA
4,8,5,5,6,42,20.014034060951673,8.493443631845567,Country A,NA,NA
7,7,7,6,6,37,3.817984063272771,3.8561055291687447,Country A,NA,NA
1,2,2,1,0,46,18.074208134869462,6.967569472635928,Country A,NA,NA
1,4,5,1,-0,38,17.7173841395149,7.545842082251205,Country A,NA,NA
10,10,9,10,10,25,5.50236903983566,3.431116730915691,Country A,NA,NA
3,3,2,4,5,42,17.74114821004722,5.9151107245649825,Country A,NA,NA
7,6,4,5,7,29,14.009548374681547,9.702152117542802,Country A,NA,NA
9,3,5,6,5,41,10.512488919937306,5.574223901828045,Country A,NA,NA
8,7,8,8,9,43,-0.8836778142038746,-1.0995099654602019,Country A,NA,NA
6,8,3,8,7,36,13.852582179724736,8.405154754612719,Country A,NA,NA
7,3,7,8,5,46,14.270094287600902,9.687523525212018,Country A,NA,NA
9,4,4,7,9,36,12.914181098186704,7.934615674982241,Country A,NA,NA
7,5,7,2,5,51,12.816726966215501,6.495680024619383,Country A,NA,NA
5,5,4,8,5,40,13.367097045117283,5.502106492263941,Country A,NA,NA
5,6,6,6,4,52,10.905082190606505,9.977454408131917,Country A,NA,NA
4,6,10,3,4,39,3.936994764802421,4.098454201118969,Country A,NA,NA
6,7,4,8,8,45,16.907437382598005,5.521807943983346,Country A,NA,NA
6,2,4,6,3,44,7.869176291603376,2.860975486837275,Country A,NA,NA
3,2,5,2,3,40,12.771577260854185,6.59238280953285,Country A,NA,NA
1,2,5,6,4,43,19.084770339906466,7.288790078790072,Country A,NA,NA
6,9,4,6,8,44,17.073760264959716,9.94696811720294,Country A,NA,NA
5,4,2,7,7,39,0.30203818720474906,0.5521034596109011,Country A,NA,NA
6,5,8,9,5,38,9.172828842400003,6.17171451724342,Country A,NA,NA
4,8,5,4,4,38,10.409553038397888,5.153636607462561,Country A,NA,NA
1,2,1,4,3,53,23.677374713702143,8.430915729091996,Country A,NA,NA
5,6,5,4,4,42,24.01556915964026,8.31113379129776,Country A,NA,NA
4,6,3,3,3,50,14.794719767112266,7.525816125394032,Country A,NA,NA
2,5,4,5,4,41,10.858415738985784,5.736582121703059,Country A,NA,NA
3,8,2,7,3,58,20.644370417468757,10.346247977333341,Country A,NA,NA
6,5,7,8,9,49,18.956235126960355,7.6801125622032655,Country A,NA,NA
8,9,8,9,7,38,9.03032805726955,9.131920762891541,Country A,NA,NA
2,3,3,-0,5,53,18.50242415582155,9.068612805326659,Country A,NA,NA
5,7,2,3,4,35,9.450214566055134,0.9766037467072284,Country A,NA,NA
4,2,1,2,1,51,14.069609307682367,8.836384471285333,Country A,NA,NA
2,2,2,2,2,58,22.3653657931725,10.944062337880538,Country A,NA,NA
2,4,1,5,5,44,16.541025982759095,7.747237434425942,Country A,NA,NA
9,9,5,8,9,34,5.671556820676946,2.504312326569872,Country A,NA,NA
5,0,6,3,3,46,11.8211039311192,4.6101405230521575,Country A,NA,NA
2,3,2,2,4,50,13.217964015387807,5.62957093232847,Country A,NA,NA
9,8,4,6,7,38,13.449136094667082,7.9409342230533095,Country A,NA,NA
0,1,0,2,-0,51,20.27816911318096,5.978550669979757,Country A,NA,NA
2,4,3,1,2,41,18.234534962626938,9.98135468659697,Country A,NA,NA
8,7,8,7,7,34,12.266754147209516,9.019683683454733,Country A,NA,NA
6,8,3,3,4,47,18.424422262317297,12.448345316015285,Country A,NA,NA
3,4,0,4,3,47,17.688311624486538,8.592808867465834,Country A,NA,NA
10,9,10,10,10,31,4.2996898340532574,5.341320670032669,Country A,NA,NA
9,10,9,6,8,39,10.65412283097501,4.272139966739187,Country A,NA,NA
4,8,3,5,5,37,10.920357550876815,2.807658630201985,Country A,NA,NA
6,4,5,7,5,39,11.978279340104578,7.98883453331326,Country A,NA,NA
3,4,4,4,4,51,22.11107037393806,8.346677033297073,Country A,NA,NA
7,4,5,9,6,46,13.22687442301036,7.810345122806725,Country A,NA,NA
7,9,7,4,7,46,16.895245081353778,10.153391500461039,Country A,NA,NA
5,2,3,4,5,45,13.067913692350867,6.560433624732143,Country A,NA,NA
5,8,10,6,5,39,13.49936708067265,4.788915468527628,Country A,NA,NA
2,1,2,5,4,43,8.98219686559575,3.972847001036699,Country A,NA,NA
4,6,4,5,7,44,18.166563430430728,6.031205608823182,Country A,NA,NA
4,6,6,7,6,47,16.661379112330263,8.91125927708304,Country A,NA,NA
1,0,1,3,0,56,17.325969383665754,7.762842671893456,Country A,NA,NA
4,2,4,4,5,33,18.372113835687692,5.057505989399527,Country A,NA,NA
1,0,3,0,1,42,14.970432120792752,4.390029175970097,Country A,NA,NA
5,8,1,4,3,42,19.340658195235598,9.443659853055038,Country A,NA,NA
1,3,6,-0,2,44,18.359730176806057,8.152818457800386,Country A,NA,NA
5,4,3,4,4,35,15.491661269947452,5.537097057729404,Country A,NA,NA
0,0,0,0,0,49,26.342173113659545,9.451785348143167,Country A,NA,NA
6,9,8,7,6,39,13.042934985476101,5.485983900973503,Country A,NA,NA
3,2,2,1,1,45,14.574294517166177,6.948898410875202,Country A,NA,NA
4,3,10,4,3,46,23.092023267197195,12.146989084997376,Country A,NA,NA
9,10,8,7,10,41,11.614721861504627,5.239251939930385,Country A,NA,NA
4,8,3,7,4,45,20.62495765848472,9.967532613192642,Country A,NA,NA
5,5,7,3,5,40,16.296087203321747,8.255272994008676,Country A,NA,NA
4,3,2,6,4,47,13.643404968242578,5.349649173854667,Country A,NA,NA
5,4,10,7,5,51,10.610003941438283,3.2727682492219676,Country A,NA,NA
5,5,5,5,4,36,11.152982063383561,4.580191431279203,Country A,NA,NA
3,4,4,4,4,37,14.386015934176694,6.866004991919036,Country A,NA,NA
5,4,8,6,4,48,11.051740399871733,4.859915233235068,Country A,NA,NA
9,8,10,9,6,44,9.431167316126771,7.866499104588819,Country A,NA,NA
7,6,5,5,7,40,15.237698192847763,5.451174706046141,Country A,NA,NA
9,6,9,9,5,44,5.882796642829955,3.232077599073568,Country A,NA,NA
2,4,3,2,5,44,14.034940340764194,3.9126229730139377,Country A,NA,NA
6,7,5,6,8,45,17.823131146567516,7.461166726690504,Country A,NA,NA
5,3,9,6,6,42,7.64798941143166,4.218327055182023,Country A,NA,NA
9,8,10,7,10,38,14.099505648691565,6.593430996144939,Country A,NA,NA
2,3,3,0,2,39,13.916323861127955,7.42286388355124,Country A,NA,NA
0,-0,0,4,0,53,19.45397645684574,9.384391926734368,Country A,NA,NA
10,6,8,8,10,25,3.6430178985602453,2.4696408167309,Country A,NA,NA
3,2,1,5,4,53,20.451597312445365,11.508747750027219,Country A,NA,NA
10,6,5,10,9,25,4.355247835881594,4.796048843337934,Country A,NA,NA
7,10,8,8,6,41,14.427385974053442,7.282638958116449,Country A,NA,NA
9,7,10,8,6,37,15.897984656591781,11.649779574531212,Country A,NA,NA
0,0,-0,-0,0,55,20.134286453769725,7.229264189506534,Country A,NA,NA
10,8,8,5,7,39,15.312598807012474,7.701552627532623,Country A,NA,NA
4,0,5,8,4,43,12.358067632338903,7.50841735500371,Country A,NA,NA
1,4,3,2,4,49,23.401641578729667,7.405908181443818,Country A,NA,NA
9,7,8,9,6,43,18.09910604273288,9.422265945650047,Country A,NA,NA
4,3,5,2,3,47,13.987846555602054,8.127724054516761,Country A,NA,NA
8,3,10,10,7,41,8.207728510634926,3.5411083451973444,Country A,NA,NA
8,6,4,6,6,27,11.736423914798753,1.861555362364518,Country A,NA,NA
7,5,10,5,6,41,13.450076229723129,6.790310841142511,Country A,NA,NA
1,3,3,1,2,47,27.04777591342429,9.258188274336412,Country A,NA,NA
7,9,8,6,5,38,8.022408684851433,4.43609598688179,Country A,NA,NA
5,6,4,4,5,51,18.476852338116323,9.123891693119852,Country A,NA,NA
6,2,5,4,5,42,15.91261299412201,3.7331579995146558,Country A,NA,NA
1,5,1,7,7,39,12.77208845999229,4.677173672261325,Country A,NA,NA
4,5,4,6,5,39,15.675802902873224,7.884734403673632,Country A,NA,NA
5,7,6,5,6,41,16.913575107566945,4.92793274541979,Country A,NA,NA
1,0,0,-0,-0,58,23.424881130896324,9.884081858965931,Country A,NA,NA
7,5,5,6,7,40,9.935875981668035,7.830341285116344,Country A,NA,NA
