stress_q1,stress_q2,stress_q3,stress_q4,stress_q5,scws,income,investment,gcse_min,parent_gender
9,9,5,9,8,31,8.225692173742528,1.636579934928422,1,Man
8,5,9,5,9,42,11.646157668262267,9.009610204851288,0,Man
5,6,5,8,5,51,11.567963472394448,3.890410304588812,1,Woman
7,5,8,8,9,37,6.413212252071304,8.069484678625773,1,Woman
4,4,1,3,6,56,17.87848811712935,7.7737714720581526,0,Man
6,2,6,8,5,45,8.015721620944184,6.686273468841781,1,Woman
6,8,7,7,5,49,10.826616071233413,4.335579265669024,1,Woman
2,-0,2,2,1,59,27.90109258406889,13.022499726465341,1,Woman
8,5,6,7,5,46,25.981621246455205,15.17501930041846,1,Man
3,5,2,5,4,45,17.601188968513114,8.314522129472952,1,Woman
6,7,3,6,8,37,8.052809988495998,3.5744510684106308,0,Man
7,6,3,8,9,40,6.000134156353859,3.529186369544025,1,Woman
8,4,9,4,5,40,12.234963568172816,4.472310842891595,1,Man
5,1,3,6,3,44,14.72596756819977,6.662238150548816,0,Man
6,2,5,6,2,46,14.637665235609836,10.639816538960204,1,Woman
5,7,4,7,3,50,21.184425880855784,7.407413383006615,1,Man
6,6,7,7,6,38,16.230316442306993,5.601169986174739,0,Man
5,4,5,3,1,42,5.808051328409997,4.452254587949813,1,Woman
10,8,10,10,10,39,11.108182005640575,4.484195961045925,1,Woman
0,0,0,0,0,60,27.54865810859436,8.587493688582931,1,Man
6,8,6,4,5,35,3.9187817717892983,1.673709852443376,1,Man
9,10,10,8,9,44,10.395237786951466,7.366276662695669,0,Man
7,4,9,9,7,37,19.620062981189438,8.550742986810317,0,Man
7,7,9,5,2,42,12.573668079431046,6.627313460164347,0,Man
3,4,7,7,6,50,24.57493578604599,8.973565145273783,1,Woman
5,6,2,4,6,42,17.071506359810506,9.189520205491256,0,Other
5,5,5,6,5,46,13.468225470863871,4.195971345883041,0,Man
6,6,5,5,4,45,9.391791002940273,4.698912451556103,0,Woman
7,5,6,4,6,45,22.23888744880854,6.876953618691614,1,Woman
3,3,6,4,1,51,21.926885384421958,10.388525966622128,1,Woman
5,6,3,3,6,53,16.998260196999816,7.929608887605392,1,Woman
7,4,0,10,6,43,8.292056994924867,8.282316260176078,1,Woman
4,2,5,5,4,52,24.21788269954837,13.336902352613494,1,Woman
9,9,6,10,6,43,7.846965769662316,6.278876621581005,1,Woman
0,-0,2,0,-0,54,22.43526754657445,9.538216789075353,1,Woman
8,7,9,7,7,39,19.579444673524538,8.399500020573065,1,Man
6,6,3,3,3,46,21.613536258095152,8.189371938933492,1,Woman
5,5,4,5,7,38,15.419893662641366,8.037600591928792,1,Woman
7,4,3,7,7,41,4.431485840447502,1.2782504120275116,0,Woman
4,3,2,3,1,45,17.78298509659263,10.54055202949808,1,Woman
10,9,5,10,10,34,9.865390973400622,6.563446721620577,0,Man
5,5,5,1,1,45,21.99966705199286,9.783574895585883,0,Man
9,6,8,7,10,36,6.8662692140659924,4.345373659817035,1,Man
3,2,5,2,3,46,20.720813170807315,9.55707490889936,1,Woman
3,6,6,6,2,36,3.8329217889222296,0.3593975442202684,1,Man
6,7,5,6,10,36,20.890504348537537,11.386314710875393,1,Woman
9,8,8,8,9,38,15.245821868774476,4.2730389139550216,1,Woman
2,5,3,3,2,38,20.135245321990546,7.906282032938122,1,Woman
7,4,6,7,7,46,11.130250597978904,8.32863968020047,1,Woman
2,1,2,2,-0,57,29.12384525487456,10.371389764570779,1,Woman
4,4,3,3,5,42,17.98990021964714,6.677072484846007,1,Woman
9,5,10,10,8,40,10.364408764510522,4.606221250026631,0,Woman
8,8,6,8,8,35,1.9122118758895432,4.242761524563727,0,Woman
4,0,4,7,6,52,18.230151706067183,6.111707747257306,1,Woman
10,10,10,10,10,32,12.28526949189509,6.8412423282260475,1,Man
0,1,0,0,0,56,24.575640236927274,11.431443995194082,0,Man
6,8,8,9,8,21,8.518267505721791,2.9621173661835964,0,Woman
3,5,8,6,10,41,11.87645889629487,4.902837676418177,1,Man
4,2,7,6,5,40,20.902607938912674,5.356266137271394,1,Woman
0,0,3,0,0,60,29.47649932019819,13.52811762410675,1,Man
3,6,5,6,5,52,18.92442390924675,9.201819783555774,1,Woman
1,1,2,0,1,55,26.15637303734311,14.490047479543932,1,Woman
5,5,3,4,2,37,8.824684853788668,3.544679805396588,0,Woman
5,5,5,4,4,49,24.005856164886406,10.827579444173631,1,Woman
5,7,4,4,7,47,15.407065722763027,7.523232802395744,1,Woman
3,6,1,4,7,44,19.638424734758885,11.068563440485075,1,Woman
8,9,10,7,10,42,14.570072360679422,8.390709746114894,1,Woman
8,9,9,7,7,43,8.588502169046057,5.355675970389958,1,Woman
7,9,9,5,7,49,17.938968625708164,10.176101308071564,1,Man
5,3,4,4,4,49,16.59061073447912,8.663511552538187,1,Woman
7,8,10,10,8,47,8.201361660584631,6.27110065669564,1,Woman
6,2,7,9,9,43,21.41912889197392,10.101749940779472,1,Woman
5,3,5,4,4,49,15.345165034386257,4.102836448123406,0,Woman
2,5,9,4,4,44,16.629111286238945,7.023094976726576,0,Man
8,7,8,6,6,33,10.861959062119707,6.007204120057469,1,Woman
6,8,7,8,8,44,13.478279912001593,5.539029747568174,1,Woman
5,8,6,9,3,37,10.608510508518977,3.8261545933228414,0,Woman
9,6,6,10,9,44,13.634877077831613,5.771000581135633,1,Woman
5,4,3,5,4,47,16.102003291399797,9.359664142091223,1,Man
9,9,4,9,9,39,4.4997646670044205,2.4563146808009906,0,Woman
9,10,9,7,8,37,13.40113802788743,6.427626399048329,1,Woman
2,2,3,4,6,52,21.93171914613147,9.659896179807507,1,Woman
8,6,6,3,7,43,22.12404649639228,10.346198765699327,0,Man
2,3,3,0,4,39,21.622451409516117,6.849986052040626,0,Man
2,3,0,4,2,51,22.353231427476132,8.672140428359297,1,Woman
5,6,1,5,3,40,11.80460035368487,8.289371432117683,1,Woman
1,2,5,-0,1,47,21.084791475301852,6.527948030912415,1,Woman
2,0,3,2,3,50,23.28677200571873,6.665878578283097,1,Woman
1,3,3,2,1,55,24.58038358862212,11.59920105370285,1,Woman
3,6,5,3,6,52,18.838794302422002,6.962236493828881,1,Man
8,4,6,6,3,38,5.257672170144303,2.0621743341075724,1,Man
1,1,0,1,2,51,22.754146620424272,10.183641901782382,1,Woman
3,5,4,7,4,40,11.17727321721049,2.123531602506473,1,Woman
7,10,10,6,8,36,3.8305599120588205,3.295062247504662,1,Woman
7,8,2,5,7,34,11.345676418787132,3.2390049208776905,0,Woman
10,10,8,8,9,25,7.584638018830228,4.377617102693242,0,Woman
7,9,5,6,8,40,12.857095491042923,8.472847045811445,0,Man
6,8,3,9,7,35,16.21313905592044,7.96594738313,0,Man
8,7,7,7,7,36,13.209929553772108,7.715805039487744,1,Man
8,9,10,10,7,37,5.717290402872406,-0.7881775762761745,0,Man
7,8,3,8,6,36,13.912932980881472,2.3336208100292755,0,Woman
2,6,5,3,6,43,21.64756856461055,9.670285361230599,0,Man
5,3,3,4,2,52,17.323993247864347,7.613105520594199,1,Woman
6,7,4,9,8,40,12.289004217608078,4.870782508613781,0,Man
5,10,5,7,7,50,16.675543316341788,10.708172968760577,1,Man
9,8,5,9,9,39,6.643766391555484,5.164770365087641,1,Woman
7,1,5,7,4,41,7.809474013916011,1.4904839529554774,0,Woman
5,3,3,3,2,47,15.85137095743228,6.546889703286032,1,Woman
10,10,10,10,10,46,11.066785410752505,8.062819101590508,1,Woman
8,5,6,7,8,40,6.315725503829595,2.7574778846532544,0,Woman
5,8,8,8,6,46,12.968612236961054,7.773746120461102,0,Other
4,5,2,5,5,36,12.749499736751694,2.6415414978872924,1,Man
6,3,3,5,5,35,17.903305245628637,4.928213648948909,1,Woman
-0,1,0,0,0,56,19.249192409926714,8.893926595807354,1,Woman
5,6,4,7,7,46,13.123395377478625,2.7802694192747968,1,Woman
3,3,1,2,2,52,24.321268467251336,10.732995238594,1,Man
4,3,6,7,2,55,13.259727680370736,8.122650797001969,1,Woman
9,8,10,9,9,30,0.8968710355636489,3.4867044631961512,0,Woman
8,10,8,10,10,40,3.8015983221219365,1.276256375389024,1,Man
6,6,5,4,6,44,16.61857875826296,5.847178654190997,1,Woman
4,3,4,4,3,50,27.873889282812648,9.591993858045589,0,Man
5,8,5,9,5,37,8.69830841613614,3.5547279009437593,0,Man
6,5,6,6,5,39,16.464048114523237,3.8183673709308,0,Man
7,8,10,8,10,32,12.225535162037938,6.06506001962319,1,Woman
7,7,9,7,8,47,11.680493649335006,6.15016611388182,1,Woman
9,10,10,7,10,38,10.886304366756374,8.210911720278293,1,Woman
8,9,9,8,10,46,8.310698115085605,9.219169773204705,0,Man
6,8,5,5,8,47,12.45852224614243,8.493268524239877,1,Woman
6,7,4,6,7,33,15.32097216594134,8.645334553849533,1,Woman
5,6,3,6,5,46,6.181398804477288,2.4783424252923147,0,Woman
0,3,2,0,1,51,21.146602884373586,11.527371475745475,1,Woman
7,3,10,4,6,43,16.56623392711587,8.131859919925173,1,Woman
9,10,8,5,6,39,13.58087482723589,5.631005041304675,1,Woman
4,6,5,5,5,35,4.447787316754219,-1.3900705775390811,0,Woman
5,4,1,6,2,54,16.927214508388325,7.262065644418693,1,Woman
3,4,2,3,4,45,20.27193833421444,6.2726465773400335,1,Woman
9,8,6,7,8,36,10.782865158967278,4.232070858541873,1,Woman
7,3,4,5,4,46,15.29253566902801,6.774656614712604,1,Man
3,4,5,3,3,44,19.76613641887841,10.284248296294537,1,Woman
6,6,1,8,10,52,19.84641251211009,7.96626032437878,1,Woman
3,-0,6,4,4,49,16.06188902406437,5.936891555494207,1,Woman
6,6,5,3,5,46,9.636798067610766,4.67643429701568,1,Woman
4,4,2,5,5,46,16.661730795128477,6.678043084078563,1,Woman
7,6,7,8,6,32,13.206313132025066,5.811819585446013,0,Man
6,8,6,7,7,34,10.988212772478043,2.858030624241091,1,Woman
9,10,7,10,6,39,8.106510405153339,7.32411754160355,0,Man
8,5,6,7,8,48,15.41041409603689,11.1866256414793,1,Woman
6,8,4,8,4,52,13.450295457224767,8.843054035018671,1,Woman
1,2,1,1,1,47,16.678206093201382,4.436354946003446,1,Woman
10,10,9,6,10,52,9.37730038007024,8.537817184704853,1,Man
7,10,7,9,10,28,12.073498694504377,6.1939724129822125,1,Man
5,4,3,1,8,39,10.784703684570218,6.341254130559148,0,Man
5,4,4,8,5,39,10.112141900921786,1.9092291504279046,1,Woman
4,6,3,5,4,50,13.68268809194447,6.9322604598373925,1,Woman
3,1,6,6,2,37,4.753307748134338,1.9750513814783988,0,Man
3,4,4,5,-0,60,21.869124232348028,12.974227541136935,1,Woman
7,5,10,6,7,33,8.705492270161164,3.957943958932166,0,Woman
3,5,5,0,6,57,16.025215396782507,7.49752043605148,1,Man
5,6,6,7,5,51,10.830142879945386,5.685954083085574,1,Woman
4,4,1,2,3,40,14.791913988248478,4.64265403068187,0,Woman
-0,2,2,1,2,50,21.754620746575778,10.485741580056784,1,Woman
7,10,7,7,6,38,17.12051264571757,8.226156121134963,1,Woman
4,8,5,5,6,42,20.014034060951673,8.493443631845567,1,Woman
7,7,7,6,6,37,3.817984063272771,3.8561055291687447,0,Woman
1,2,2,1,0,46,18.074208134869462,6.967569472635928,1,Woman
1,4,5,1,-0,38,17.7173841395149,7.545842082251205,0,Man
10,10,9,10,10,25,5.50236903983566,3.431116730915691,0,Woman
3,3,2,4,5,42,17.74114821004722,5.9151107245649825,0,Man
7,6,4,5,7,29,14.009548374681547,9.702152117542802,0,Woman
9,3,5,6,5,41,10.512488919937306,5.574223901828045,1,Woman
8,7,8,8,9,43,-0.8836778142038746,-1.0995099654602019,0,Woman
6,8,3,8,7,36,13.852582179724736,8.405154754612719,0,Other
7,3,7,8,5,46,14.270094287600902,9.687523525212018,1,Woman
9,4,4,7,9,36,12.914181098186704,7.934615674982241,1,Woman
7,5,7,2,5,51,12.816726966215501,6.495680024619383,0,Man
5,5,4,8,5,40,13.367097045117283,5.502106492263941,1,Man
5,6,6,6,4,52,10.905082190606505,9.977454408131917,1,Woman
4,6,10,3,4,39,3.936994764802421,4.098454201118969,0,Man
6,7,4,8,8,45,16.907437382598005,5.521807943983346,1,Woman
6,2,4,6,3,44,7.869176291603376,2.860975486837275,0,Man
3,2,5,2,3,40,12.771577260854185,6.59238280953285,0,Man
1,2,5,6,4,43,19.084770339906466,7.288790078790072,1,Woman
6,9,4,6,8,44,17.073760264959716,9.94696811720294,0,Man
5,4,2,7,7,39,0.30203818720474906,0.5521034596109011,0,Woman
6,5,8,9,5,38,9.172828842400003,6.17171451724342,0,Man
4,8,5,4,4,38,10.409553038397888,5.153636607462561,1,Woman
1,2,1,4,3,53,23.677374713702143,8.430915729091996,1,Man
5,6,5,4,4,42,24.01556915964026,8.31113379129776,0,Man
4,6,3,3,3,50,14.794719767112266,7.525816125394032,1,Woman
2,5,4,5,4,41,10.858415738985784,5.736582121703059,0,Other
3,8,2,7,3,58,20.644370417468757,10.346247977333341,0,Man
6,5,7,8,9,49,18.956235126960355,7.6801125622032655,0,Man
8,9,8,9,7,38,9.03032805726955,9.131920762891541,1,Woman
2,3,3,-0,5,53,18.50242415582155,9.068612805326659,1,Woman
5,7,2,3,4,35,9.450214566055134,0.9766037467072284,1,Man
4,2,1,2,1,51,14.069609307682367,8.836384471285333,1,Woman
2,2,2,2,2,58,22.3653657931725,10.944062337880538,1,Woman
2,4,1,5,5,44,16.541025982759095,7.747237434425942,1,Woman
9,9,5,8,9,34,5.671556820676946,2.504312326569872,0,Woman
5,0,6,3,3,46,11.8211039311192,4.6101405230521575,0,Man
2,3,2,2,4,50,13.217964015387807,5.62957093232847,1,Woman
9,8,4,6,7,38,13.449136094667082,7.9409342230533095,0,Man
0,1,0,2,-0,51,20.27816911318096,5.978550669979757,1,Woman
2,4,3,1,2,41,18.234534962626938,9.98135468659697,1,Woman
8,7,8,7,7,34,12.266754147209516,9.019683683454733,1,Man
6,8,3,3,4,47,18.424422262317297,12.448345316015285,0,Man
3,4,0,4,3,47,17.688311624486538,8.592808867465834,0,Man
10,9,10,10,10,31,4.2996898340532574,5.341320670032669,1,Man
9,10,9,6,8,39,10.65412283097501,4.272139966739187,1,Woman
4,8,3,5,5,37,10.920357550876815,2.807658630201985,1,Man
6,4,5,7,5,39,11.978279340104578,7.98883453331326,1,Woman
3,4,4,4,4,51,22.11107037393806,8.346677033297073,1,Woman
7,4,5,9,6,46,13.22687442301036,7.810345122806725,1,Woman
7,9,7,4,7,46,16.895245081353778,10.153391500461039,1,Woman
5,2,3,4,5,45,13.067913692350867,6.560433624732143,1,Woman
5,8,10,6,5,39,13.49936708067265,4.788915468527628,1,Woman
2,1,2,5,4,43,8.98219686559575,3.972847001036699,1,Man
4,6,4,5,7,44,18.166563430430728,6.031205608823182,1,Woman
4,6,6,7,6,47,16.661379112330263,8.91125927708304,1,Woman
1,0,1,3,0,56,17.325969383665754,7.762842671893456,1,Woman
4,2,4,4,5,33,18.372113835687692,5.057505989399527,1,Woman
1,0,3,0,1,42,14.970432120792752,4.390029175970097,0,Woman
5,8,1,4,3,42,19.340658195235598,9.443659853055038,0,Man
1,3,6,-0,2,44,18.359730176806057,8.152818457800386,1,Woman
5,4,3,4,4,35,15.491661269947452,5.537097057729404,1,Woman
0,0,0,0,0,49,26.342173113659545,9.451785348143167,0,Other
6,9,8,7,6,39,13.042934985476101,5.485983900973503,0,Man
3,2,2,1,1,45,14.574294517166177,6.948898410875202,1,Man
4,3,10,4,3,46,23.092023267197195,12.146989084997376,1,Man
9,10,8,7,10,41,11.614721861504627,5.239251939930385,0,Woman
4,8,3,7,4,45,20.62495765848472,9.967532613192642,1,Woman
5,5,7,3,5,40,16.296087203321747,8.255272994008676,1,Woman
4,3,2,6,4,47,13.643404968242578,5.349649173854667,1,Woman
5,4,10,7,5,51,10.610003941438283,3.2727682492219676,1,Woman
5,5,5,5,4,36,11.152982063383561,4.580191431279203,1,Man
3,4,4,4,4,37,14.386015934176694,6.866004991919036,0,Man
5,4,8,6,4,48,11.051740399871733,4.859915233235068,1,Woman
9,8,10,9,6,44,9.431167316126771,7.866499104588819,1,Woman
7,6,5,5,7,40,15.237698192847763,5.451174706046141,1,Man
9,6,9,9,5,44,5.882796642829955,3.232077599073568,0,Man
2,4,3,2,5,44,14.034940340764194,3.9126229730139377,0,Man
6,7,5,6,8,45,17.823131146567516,7.461166726690504,1,Woman
5,3,9,6,6,42,7.64798941143166,4.218327055182023,0,Woman
9,8,10,7,10,38,14.099505648691565,6.593430996144939,1,Woman
2,3,3,0,2,39,13.916323861127955,7.42286388355124,0,Man
0,-0,0,4,0,53,19.45397645684574,9.384391926734368,1,Woman
10,6,8,8,10,25,3.6430178985602453,2.4696408167309,1,Man
3,2,1,5,4,53,20.451597312445365,11.508747750027219,1,Man
10,6,5,10,9,25,4.355247835881594,4.796048843337934,0,Man
7,10,8,8,6,41,14.427385974053442,7.282638958116449,0,Woman
9,7,10,8,6,37,15.897984656591781,11.649779574531212,1,Woman
0,0,-0,-0,0,55,20.134286453769725,7.229264189506534,0,Man
10,8,8,5,7,39,15.312598807012474,7.701552627532623,1,Woman
4,0,5,8,4,43,12.358067632338903,7.50841735500371,0,Man
1,4,3,2,4,49,23.401641578729667,7.405908181443818,1,Woman
9,7,8,9,6,43,18.09910604273288,9.422265945650047,0,Other
4,3,5,2,3,47,13.987846555602054,8.127724054516761,1,Woman
8,3,10,10,7,41,8.207728510634926,3.5411083451973444,0,Man
8,6,4,6,6,27,11.736423914798753,1.861555362364518,1,Man
7,5,10,5,6,41,13.450076229723129,6.790310841142511,1,Woman
1,3,3,1,2,47,27.04777591342429,9.258188274336412,1,Woman
7,9,8,6,5,38,8.022408684851433,4.43609598688179,0,Man
5,6,4,4,5,51,18.476852338116323,9.123891693119852,1,Woman
6,2,5,4,5,42,15.91261299412201,3.7331579995146558,0,Man
1,5,1,7,7,39,12.77208845999229,4.677173672261325,0,Woman
4,5,4,6,5,39,15.675802902873224,7.884734403673632,1,Woman
5,7,6,5,6,41,16.913575107566945,4.92793274541979,1,Man
1,0,0,-0,-0,58,23.424881130896324,9.884081858965931,1,Woman
7,5,5,6,7,40,9.935875981668035,7.830341285116344,1,Woman
8,7,9,5,6,49,12.598349725265162,10.033431055816049,1,Woman
7,7,5,9,6,59,22.029788602286104,10.965607918341629,1,Woman
1,0,2,0,1,47,20.288470855847823,6.047514630373488,0,Man
2,6,4,5,4,51,19.15679287175645,10.367695732325693,1,Woman
4,6,5,4,3,41,15.37054576710965,9.827225176025983,1,Woman
1,5,0,2,0,38,10.02785218772732,0.424343464262777,0,Woman
7,7,3,2,5,51,15.734391101858556,8.210864624276129,1,Woman
6,3,4,5,6,53,15.133990472947978,5.937976187973501,1,Woman
4,7,2,4,4,43,9.763097095184492,6.318759891540107,1,Woman
6,9,3,6,7,37,10.024562331652962,4.5211071908764815,1,Other
3,3,4,5,1,52,17.853757463341083,7.355659668517558,1,Woman
8,5,5,8,9,27,12.36426021813538,4.637852689341855,0,Woman
10,10,10,10,10,30,11.311970221408213,4.4456705111299755,0,Woman
2,3,6,2,0,55,20.902507486855157,10.910334968958978,1,Man
6,4,3,4,4,48,17.586041091583805,8.949932415965907,1,Woman
9,5,10,8,5,29,13.060504431229678,8.053053012743781,1,Woman
4,1,3,2,0,49,11.423495545828025,5.3039033731881675,0,Man
3,3,7,2,6,51,13.424442668468913,5.234145932390421,0,Man
3,4,2,4,2,54,21.713214436936614,10.72535296990616,1,Man
5,7,6,5,7,39,12.988349753230858,8.634492431393824,1,Woman
7,9,8,7,9,30,11.123633250121074,5.757170428977357,1,Man
6,8,9,5,6,39,7.927945715716829,4.462928323042686,1,Woman
5,6,6,4,6,41,17.478945900188986,8.769688407430813,0,Other
2,5,4,2,1,56,25.71524769409261,12.253408912320825,1,Man
5,6,5,2,2,54,21.194221310765315,9.537265976697363,1,Woman
7,7,6,7,4,33,5.8108381665953175,5.118548239742995,0,Woman
5,2,5,5,3,26,12.686498300750074,2.6826656404386835,1,Man
4,3,6,6,4,49,16.14376992558338,6.918928492124606,1,Woman
6,8,8,7,6,42,9.520833826517359,6.006401127434461,1,Woman
-0,3,3,2,1,59,26.35793698711118,12.992745310417801,1,Man
8,6,10,6,7,44,14.091442807517012,9.951811527198409,1,Woman
5,6,6,6,5,51,15.33812891567124,8.146091019647304,1,Woman
5,3,3,4,4,37,0.36706847448498436,-0.9845692482068689,0,Woman
1,2,4,0,1,50,16.04086142174166,8.35692641487855,0,Man
6,6,2,7,6,43,12.97497962734418,7.34158883578134,1,Woman
8,7,6,9,8,46,11.630993092949033,6.656677421122485,0,Man
4,7,3,6,3,57,12.444843223636303,6.288630350797094,1,Woman
6,9,6,7,7,32,9.432224898257783,3.6697398216475516,1,Man
5,3,5,3,4,39,9.477181027477902,6.196189173162492,1,Woman
8,8,8,9,10,33,2.5400124972116487,3.850815086161796,1,Man
6,10,5,7,6,39,3.236182968927455,-0.3650317081808039,0,Woman
5,4,6,4,6,45,13.22875587748998,7.61892373722999,0,Man
1,1,3,2,1,50,19.250005249158775,6.969234875455367,1,Woman
6,8,4,9,4,38,11.319417221755213,3.168247249210042,1,Man
1,1,-0,-0,0,48,16.923008702786724,6.540709303609535,0,Man
9,9,8,10,10,34,6.945874487977665,6.95149538366113,1,Woman
0,0,4,0,-0,52,20.30510797641353,7.649750004938178,1,Woman
6,8,6,4,5,47,6.881135200949256,4.112750596992354,0,Man
7,5,8,6,4,49,4.621663871082593,6.277794748253923,0,Man
0,1,1,-0,-0,53,25.629044409513828,9.585481156687944,1,Woman
7,8,7,6,8,36,12.672550930485958,5.862042148036229,1,Woman
10,10,10,10,10,35,12.289297986686025,5.003583535720491,1,Other
2,1,4,2,5,41,23.075320701466225,7.769347272810814,1,Woman
2,3,0,4,0,51,19.258385529430736,4.077683918159175,1,Woman
7,5,6,5,5,54,12.691538143212394,10.156634412307838,0,Man
6,9,10,7,6,43,6.86463662576266,2.816348934173776,1,Woman
6,5,4,7,5,45,12.064501710147116,6.180044028135506,0,Man
3,3,5,7,4,40,13.358373461391533,8.183607665056396,0,Man
3,5,5,5,5,50,11.130064106694647,2.5921304308852893,1,Woman
5,5,6,8,8,44,16.722578642412078,9.14923352848694,1,Woman
7,5,4,7,5,44,17.510273200924765,10.779651376502876,0,Man
5,3,4,4,1,44,16.3843215805851,5.40886218126095,0,Man
10,9,10,10,8,39,8.647133510596774,3.596180384670375,1,Man
5,5,7,4,7,37,12.585200208431912,6.061819176709076,1,Woman
2,0,5,1,1,43,17.24218398150401,10.361485486770398,0,Man
8,9,10,9,9,46,13.208595945466008,9.709052856475079,1,Woman
3,6,9,5,6,45,20.92809412984692,9.16427322861948,1,Woman
6,6,4,6,9,42,14.426063660668019,5.844295055029661,0,Man
7,9,7,8,5,59,28.008896384708134,15.559776707447135,1,Woman
5,3,5,6,5,51,18.971338561360362,5.421679159144197,0,Man
2,2,6,0,2,58,14.971790887122841,8.394924623286812,1,Woman
3,4,4,1,4,43,8.855160011260656,2.0792145964584217,0,Man
4,3,4,2,2,42,8.341627852325322,4.717936665780129,1,Woman
6,6,2,5,6,47,18.92451168993338,10.464124735743912,0,Other
6,9,4,8,9,28,10.25276160550242,5.296391234345797,1,Woman
7,3,7,8,7,41,18.12483657285363,8.140859340889502,0,Man
3,6,7,6,1,44,16.277107551497824,4.445034494487933,1,Woman
5,3,4,4,6,48,6.7137032350533055,4.912300122768274,1,Woman
10,9,10,9,8,32,9.079003411289808,9.215019180511987,1,Woman
4,3,0,8,6,41,14.397736628715029,4.638214588368609,0,Woman
6,2,6,7,5,37,17.33089952684019,7.3012516330072765,1,Woman
8,3,7,10,7,50,15.651419030330123,7.780009073868292,1,Woman
10,10,10,9,10,38,5.222965678064769,4.825691193236807,0,Man
9,5,6,7,7,45,9.440456848602661,7.229958646956718,1,Woman
2,4,5,4,6,43,20.231204253803305,5.802717291016746,0,Man
5,5,7,7,6,37,11.456571039846317,5.658441224198297,1,Woman
2,7,4,5,4,49,29.185411913031306,10.656405388211546,1,Woman
4,5,6,6,2,48,17.293811138685285,7.462296053307076,1,Man
0,5,3,0,1,54,18.40088863040591,8.685752224369143,1,Woman
8,8,5,5,6,37,5.302475254495635,2.5347739157896436,0,Woman
2,2,3,3,3,49,16.503740762059795,7.130024055798066,0,Other
10,6,9,10,10,37,7.779794264010654,3.9932604439815473,0,Man
2,3,0,0,-0,55,24.859705652920212,7.6259412278949235,0,Man
7,5,9,10,9,41,9.598760613982154,3.257168486361045,1,Woman
0,4,2,4,4,42,12.768255649678586,4.251171364844334,1,Man
0,4,2,2,1,55,28.773960009374427,13.836093088452285,0,Other
6,7,8,5,7,39,12.16551606804331,11.26401703674026,1,Woman
6,5,8,4,6,34,1.877940071525078,2.394038586737401,1,Woman
4,4,8,4,3,48,14.304718680172005,7.076950478460622,1,Woman
10,6,10,8,7,37,6.537152157731741,2.9380237620514764,1,Woman
7,4,6,7,7,37,18.01302029047284,7.125102803157713,1,Woman
7,6,1,10,7,30,11.23045005723315,7.935131133265755,0,Woman
